0.10000000000000001,193
0.11005025125628141,193
0.12010050251256282,192
0.13015075376884422,190
0.14020100502512564,190
0.15025125628140704,188
0.16030150753768846,190
0.17035175879396985,187
0.18040201005025125,189
0.19045226130653267,187
0.20050251256281409,185
0.21055276381909549,185
0.22060301507537688,183
0.23065326633165831,183
0.2407035175879397,182
0.25075376884422107,182
0.26080402010050252,182
0.27085427135678392,179
0.28090452261306531,179
0.29095477386934676,180
0.30100502512562816,181
0.31105527638190955,178
0.321105527638191,176
0.33115577889447234,179
0.34120603015075379,175
0.35125628140703513,177
0.36130653266331658,175
0.37135678391959803,176
0.38140703517587937,172
0.39145728643216082,171
0.40150753768844216,174
0.41155778894472361,171
0.42160804020100506,169
0.4316582914572864,176
0.44170854271356785,170
0.4517587939698493,167
0.46180904522613064,166
0.47185929648241209,167
0.48190954773869343,165
0.49195979899497488,163
0.50201005025125633,165
0.51206030150753767,164
0.52211055276381912,163
0.53216080402010046,160
0.54221105527638191,159
0.55226130653266337,158
0.5623115577889447,158
0.57236180904522616,157
0.58241206030150749,156
0.59246231155778895,156
0.60251256281407028,156
0.61256281407035174,156
0.62261306532663319,155
0.63266331658291453,153
0.64271356783919598,154
0.65276381909547732,153
0.66281407035175877,152
0.67286432160804022,151
0.68291457286432156,149
0.69296482412060301,150
0.70301507537688435,147
0.7130653266331658,146
0.72311557788944725,148
0.73316582914572859,148
0.74321608040201004,145
0.75326633165829149,145
0.76331658291457283,145
0.77336683417085428,142
0.78341708542713562,143
0.79346733668341707,142
0.80351758793969852,139
0.81356783919597986,140
0.82361809045226131,140
0.83366834170854265,138
0.8437185929648241,137
0.85376884422110555,138
0.86381909547738689,137
0.87386934673366834,136
0.88391959798994968,137
0.89396984924623113,136
0.90402010050251258,134
0.91407035175879392,134
0.92412060301507537,134
0.93417085427135671,132
0.94422110552763816,131
0.95427135678391961,130
0.96432160804020095,130
0.9743718592964824,130
0.98442211055276385,126
0.99447236180904519,128
1.0045226130653266,126
1.0145728643216081,124
1.0246231155778895,124
1.034673366834171,125
1.0447236180904522,122
1.0547738693467337,123
1.0648241206030151,123
1.0748743718592966,120
1.084924623115578,121
1.0949748743718593,119
1.1050251256281407,119
1.1150753768844222,118
1.1251256281407036,116
1.1351758793969851,117
1.1452261306532665,115
1.1552763819095477,114
1.1653266331658292,115
1.1753768844221106,113
1.1854271356783921,113
1.1954773869346735,111
1.2055276381909548,112
1.2155778894472362,111
1.2256281407035177,109
1.2356783919597991,109
1.2457286432160806,107
1.2557788944723618,107
1.2658291457286432,106
1.2758793969849247,106
1.2859296482412061,105
1.2959798994974876,104
1.3060301507537688,105
1.3160804020100503,102
1.3261306532663317,102
1.3361809045226132,100
1.3462311557788946,100
1.3562814070351761,98
1.3663316582914573,97
1.3763819095477388,96
1.3864321608040202,97
1.3964824120603017,94
1.4065326633165831,95
1.4165829145728643,94
1.4266331658291458,93
1.4366834170854272,91
1.4467336683417087,91
1.4567839195979901,88
1.4668341708542714,87
1.4768844221105528,86
1.4869346733668343,86
1.4969849246231157,86
1.5070351758793972,87
1.5170854271356784,84
1.5271356783919598,84
1.5371859296482413,82
1.5472361809045228,82
1.5572864321608042,81
1.5673366834170854,79
1.5773869346733669,80
1.5874371859296483,78
1.5974874371859298,77
1.6075376884422112,76
1.6175879396984925,76
1.6276381909547739,75
1.6376884422110554,73
1.6477386934673368,73
1.6577889447236183,72
1.6678391959798995,72
1.6778894472361809,70
1.6879396984924624,68
1.6979899497487438,69
1.7080402010050253,68
1.7180904522613065,68
1.728140703517588,65
1.7381909547738694,64
1.7482412060301509,64
1.7582914572864323,64
1.7683417085427136,62
1.778391959798995,62
1.7884422110552765,60
1.7984924623115579,59
1.8085427135678394,59
1.8185929648241206,59
1.828643216080402,57
1.8386934673366835,56
1.8487437185929649,56
1.8587939698492464,54
1.8688442211055278,54
1.8788944723618091,51
1.8889447236180905,51
1.898994974874372,50
1.9090452261306534,50
1.9190954773869349,49
1.9291457286432161,48
1.9391959798994975,47
1.949246231155779,46
1.9592964824120604,46
1.9693467336683419,45
1.9793969849246231,44
1.9894472361809046,43
1.999497487437186,42
2.0095477386934673,41
2.0195979899497489,41
2.0296482412060302,39
2.0396984924623114,37
2.0497487437185931,36
2.0597989949748743,35
2.069849246231156,33
2.0798994974874372,32
2.0899497487437184,30
2.1000000000000001,28
